#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
-0.67785	-0.605036	-0.417673	0.700952	-0.703228	-0.118901	-0.22178	-0.373366	0.900784	-55.9332	-65.4887	427.663
-0.639251	-0.649542	-0.411647	0.742968	-0.659771	-0.112703	-0.198387	-0.377886	0.904348	-62.5256	-77.8187	431.074
-0.553352	-0.731388	-0.398589	0.820053	-0.562236	-0.106791	-0.145996	-0.385957	0.910891	-67.5192	-83.9313	436.274
-0.455323	-0.799605	-0.391553	0.884948	-0.454724	-0.100466	-0.0977156	-0.392248	0.914655	-73.0835	-89.7833	440.531
-0.405006	-0.833219	-0.376453	0.911469	-0.40039	-0.0944022	-0.0720702	-0.381358	0.921614	-85.909	-95.3774	450.322
-0.294966	-0.884979	-0.360288	0.955214	-0.282454	-0.0882351	-0.0236783	-0.370178	0.928659	-93.6926	-100.55	456.612
-0.238029	-0.90866	-0.343045	0.971255	-0.223485	-0.0819573	-0.00219416	-0.352692	0.935737	-102.306	-108.709	467.626
-0.179106	-0.9287	-0.324712	0.98368	-0.163289	-0.075565	0.0171553	-0.332947	0.94279	-119.899	-115.073	479.224
-0.0558126	-0.947446	-0.315011	0.996984	-0.0358481	-0.0688236	0.053914	-0.317902	0.946589	-129.579	-120.131	489.928
0.00680971	-0.952396	-0.304789	0.99771	0.0269814	-0.0620197	0.0672909	-0.303668	0.950399	-139.839	-123.969	496.258
0.132839	-0.946516	-0.294042	0.986287	0.155554	-0.0551532	0.0979427	-0.282683	0.9542	-150.556	-127.492	512.836
0.258585	-0.927063	-0.271455	0.958346	0.281479	-0.0483871	0.121267	-0.247635	0.961234	-162.088	-129.417	531.671
0.380406	-0.887633	-0.259612	0.913924	0.403771	-0.0413639	0.14154	-0.22153	0.964827	-182.566	-130.456	549.904
0.496541	-0.832058	-0.247237	0.853697	0.519641	-0.0342811	0.156998	-0.194043	0.968348	-202.993	-129.233	568.058
0.604811	-0.761113	-0.234329	0.778537	0.627012	-0.0271396	0.167583	-0.166019	0.971779	-214.174	-126.748	575.542
0.656417	-0.721337	-0.220886	0.736411	0.676241	-0.0199419	0.163757	-0.149573	0.975096	-224.202	-123.99	589.659
0.705434	-0.677903	-0.206908	0.690903	0.722836	-0.0126915	0.158164	-0.134	0.978278	-243.972	-122.586	609.857
0.751572	-0.630971	-0.192394	0.642164	0.766548	-0.00539099	0.150881	-0.119497	0.981303	-262.752	-117.336	630.42
0.794554	-0.580718	-0.177344	0.590355	0.807142	0.00195491	0.142006	-0.106249	0.984147	-280.311	-110.879	638.573
0.869853	-0.471169	-0.146134	0.477477	0.878594	0.00936378	0.12398	-0.0779207	0.98922	-295.802	-102.496	662.05
0.903501	-0.413204	-0.113787	0.417599	0.908476	0.0168324	0.0964179	-0.0627256	0.993363	-303.004	-93.0437	672.881
0.931008	-0.351855	-0.0970723	0.355636	0.934309	0.0242998	0.0821455	-0.0571457	0.994981	-314.649	-87.8775	682.383
0.971481	-0.223273	-0.0798364	0.226355	0.973526	0.0317791	0.0706274	-0.0489441	0.996301	-320.499	-82.6754	703.968
0.986562	-0.157265	-0.0443122	0.159019	0.986493	0.0393002	0.0375332	-0.0458186	0.998244	-324.568	-70.4524	716.276
0.999723	-0.022201	-0.00774899	0.0225398	0.998651	0.0467853	0.00669986	-0.046947	0.998875	-330.081	-57.6437	728.693
0.993081	0.113586	-0.0298036	-0.111863	0.992245	0.0541978	0.0357286	-0.0504888	0.998085	-333.863	-44.4267	738.177
0.966608	0.246992	-0.0682876	-0.243021	0.968069	0.0614996	0.081297	-0.0428507	0.995768	-334.618	-37.8563	750.01
0.922582	0.375634	-0.0879791	-0.37057	0.926254	0.0687813	0.107328	-0.030854	0.993745	-334.206	-23.8002	759.519
0.892996	0.436886	-0.108117	-0.430753	0.899265	0.0759883	0.130424	-0.0212853	0.99123	-330.791	-9.47497	774.448
0.820609	0.551668	-0.149206	-0.545574	0.833956	0.0828663	0.170146	0.013402	0.985328	-327.192	-2.67621	785.141
0.775214	0.602138	-0.190981	-0.597127	0.797141	0.089473	0.206114	0.0446789	0.977508	-318.418	11.5704	795.4
0.72885	0.650957	-0.212211	-0.647305	0.756132	0.0962304	0.223101	0.0672276	0.972474	-308.019	26.0381	803.587
0.626119	0.736754	-0.255282	-0.740241	0.664518	0.102266	0.244984	0.124939	0.961443	-300.503	40.7369	802.413
0.566563	0.767953	-0.298755	-0.779497	0.617047	0.107879	0.267192	0.171759	0.948213	-285.015	55.2182	811.184
0.448702	0.825445	-0.342502	-0.85253	0.510315	0.113007	0.268065	0.241287	0.932696	-267.911	61.3026	814.858
0.328069	0.87148	-0.364544	-0.91187	0.392935	0.118719	0.246704	0.293469	0.923587	-258.525	75.4298	816.353
0.26461	0.883378	-0.386814	-0.934272	0.334234	0.124188	0.238991	0.328528	0.913758	-239.709	89.0495	817.632
0.137389	0.891586	-0.431507	-0.969026	0.211238	0.127932	0.205213	0.400566	0.892992	-217.548	95.1273	824.06
0.0130194	0.890966	-0.453884	-0.987756	0.0820339	0.132698	0.155463	0.446599	0.881125	-196.71	106.393	833.177
-0.108566	0.87251	-0.476381	-0.989375	-0.0482232	0.137153	0.0966951	0.48621	0.868476	-174.377	117.839	837.562
-0.166268	0.850522	-0.498967	-0.9839	-0.10946	0.141277	0.0655422	0.514423	0.855028	-162.505	123.065	841.382
-0.277835	0.806682	-0.521606	-0.960606	-0.237059	0.14505	-0.00664179	0.541357	0.840766	-149.537	131.66	844.625
-0.327513	0.772344	-0.544262	-0.943716	-0.295572	0.148451	-0.0462135	0.562248	0.825677	-127.643	139.224	850.46
-0.366307	0.720254	-0.589112	-0.925253	-0.34905	0.148566	-0.0986241	0.599498	0.794276	-113.372	145.908	852.171
-0.398031	0.664078	-0.632907	-0.90404	-0.401134	0.147655	-0.155826	0.630945	0.760017	-89.7215	150.612	853.789
-0.463116	0.573877	-0.675418	-0.846657	-0.511817	0.145658	-0.2621	0.639304	0.722907	-66.5622	154.778	850.043
-0.509203	0.476939	-0.716409	-0.776002	-0.614417	0.142521	-0.3722	0.628507	0.682969	-44.1124	157.627	846.265
-0.535545	0.3771	-0.755637	-0.693129	-0.707443	0.138194	-0.482456	0.597763	0.640247	-30.1442	158.686	842.482
-0.541216	0.327276	-0.774581	-0.649306	-0.747966	0.137653	-0.53431	0.57744	0.617313	-13.1809	159.101	842.06
-0.559905	0.23973	-0.793118	-0.547073	-0.825867	0.13658	-0.622268	0.510365	0.593557	2.20461	158.194	840.76
-0.564334	0.153249	-0.811198	-0.435665	-0.889934	0.13496	-0.70123	0.429573	0.568985	11.5129	156.525	839.245
-0.523708	0.103679	-0.845565	-0.385473	-0.913982	0.126677	-0.759698	0.392284	0.518625	23.7217	152.559	835.715
-0.506497	0.0283758	-0.861775	-0.263946	-0.956581	0.123633	-0.820849	0.290081	0.491995	30.6866	149.559	834.593
-0.478176	-0.0400475	-0.877351	-0.13784	-0.983158	0.120003	-0.86738	0.178317	0.464602	38.6043	143.758	831.677
-0.417848	-0.0645763	-0.906219	-0.0819992	-0.990719	0.108407	-0.904809	0.119607	0.408675	47.961	139.032	826.944
-0.347796	-0.104891	-0.931684	0.0443239	-0.994451	0.0954115	-0.936522	-0.0081121	0.350516	56.3619	133.823	821.95
-0.273668	-0.126344	-0.95349	0.170998	-0.981933	0.0810332	-0.946502	-0.140868	0.290329	64.2223	123.661	817.226
-0.226674	-0.145972	-0.96297	0.297946	-0.9517	0.0741305	-0.927279	-0.270109	0.259217	63.9846	117.973	814.958
-0.154723	-0.133461	-0.978902	0.418544	-0.906379	0.0574194	-0.89492	-0.40083	0.196097	69.9317	106.605	810.037
-0.12133	-0.120404	-0.985283	0.474039	-0.879136	0.0490582	-0.872104	-0.46111	0.163742	65.3881	99.2254	805.087
-0.0902397	-0.103009	-0.990579	0.527992	-0.848301	0.0401145	-0.844441	-0.519398	0.130938	58.9065	85.6344	798.548
-0.0409742	-0.0539421	-0.997703	0.579635	-0.814625	0.020239	-0.813845	-0.577475	0.0646454	62.2498	77.3254	790.912
-0.0178623	-0.0272747	-0.999468	0.630052	-0.776489	0.00992962	-0.776347	-0.62954	0.0310544	59.5788	69.8841	788.365
0.00144473	0.00258266	-0.999996	0.678187	-0.734889	-0.000918179	-0.734888	-0.678182	-0.00281325	48.213	54.4344	782.34
0.0270792	0.0697165	-0.997199	0.770357	-0.637175	-0.0236271	-0.637038	-0.767559	-0.0709608	49.5496	46.6938	779.452
0.0254021	0.108015	-0.993825	0.848632	-0.52778	-0.0356713	-0.528374	-0.842485	-0.105071	45.8802	30.6048	776.484
0.0134654	0.14674	-0.989083	0.911531	-0.4084	-0.0481806	-0.411012	-0.900931	-0.139257	31.3801	14.3466	769.965
-0.0105477	0.219975	-0.975448	0.957591	-0.278679	-0.0731999	-0.287939	-0.934852	-0.207707	21.7485	-0.691559	760.682
-0.0477739	0.252103	-0.96652	0.985562	-0.14546	-0.0866563	-0.162436	-0.956706	-0.241514	7.29369	-8.51858	750.051
-0.0835719	0.318077	-0.944374	0.990816	-0.0745725	-0.112799	-0.106303	-0.945128	-0.308923	7.14129	-23.1155	744.916
-0.128292	0.3788	-0.916543	0.990257	-0.00153902	-0.139246	-0.0541572	-0.925477	-0.374912	-3.01558	-37.2433	744.622
-0.195318	0.388618	-0.900459	0.978737	0.135879	-0.153655	0.06264	-0.911325	-0.406895	-18.1442	-51.7104	737.799
-0.267025	0.386306	-0.882873	0.947864	0.270632	-0.168265	0.173932	-0.881774	-0.438431	-23.2345	-59.0502	726.267
-0.314601	0.393592	-0.863778	0.923681	0.336618	-0.183034	0.218722	-0.855438	-0.469453	-27.8861	-65.9417	714.518
-0.39061	0.369448	-0.843168	0.864401	0.462211	-0.197921	0.3166	-0.806145	-0.499895	-39.6435	-72.3283	707.277
-0.465032	0.33111	-0.821043	0.787586	0.578265	-0.21288	0.404293	-0.745638	-0.529689	-42.4216	-84.5128	695.194
-0.54159	0.331594	-0.77248	0.732277	0.637391	-0.239798	0.412857	-0.695541	-0.588024	-47.3923	-88.3434	691.258
-0.610464	0.265892	-0.74608	0.630453	0.733317	-0.254511	0.47944	-0.625738	-0.615296	-48.9494	-98.5786	690.288
-0.655625	0.233051	-0.718222	0.570609	0.775874	-0.269119	0.494531	-0.586265	-0.641663	-50.0745	-102.377	682.994
-0.709923	0.146249	-0.688927	0.449668	0.846987	-0.28357	0.54204	-0.511101	-0.667059	-50.2462	-105.841	681.472
-0.777879	0.0505731	-0.626376	0.306851	0.900416	-0.308372	0.548403	-0.43208	-0.715933	-48.577	-106.78	679.491
-0.829177	-0.00342532	-0.558975	0.219732	0.917485	-0.33157	0.513987	-0.397755	-0.760005	-45.5071	-109.876	672.155
-0.864537	-0.123683	-0.487112	0.0653014	0.933382	-0.352894	0.498308	-0.336899	-0.798867	-39.9876	-111.399	676.219
-0.891318	-0.190919	-0.411221	-0.0270724	0.927807	-0.372076	0.45257	-0.320505	-0.83214	-33.9876	-108.806	668.8
-0.886587	-0.322303	-0.331789	-0.182742	0.902991	-0.388862	0.424934	-0.284128	-0.859478	-28.1012	-108.014	661.774
-0.874616	-0.387891	-0.290839	-0.258003	0.880285	-0.398162	0.410464	-0.273202	-0.869988	-23.8795	-106.98	655.451
-0.823229	-0.510158	-0.249062	-0.389127	0.826511	-0.406768	0.413368	-0.237947	-0.878924	-14.9687	-105.223	649.246
-0.753397	-0.624289	-0.206532	-0.510531	0.753285	-0.414631	0.414427	-0.206941	-0.886242	-4.86769	-102.743	650.105
-0.714792	-0.679998	-0.163325	-0.572533	0.703115	-0.421704	0.401594	-0.207922	-0.891903	6.90892	-99.5452	638.283
-0.673785	-0.735061	-0.075486	-0.643185	0.633706	-0.429802	0.363766	-0.241042	-0.899762	20.8703	-91.6292	633.557
-0.622037	-0.77934	-0.075486	-0.683465	0.587482	-0.433291	0.382028	-0.217931	-0.898087	27.8908	-87.1382	617.092
-0.564975	-0.816325	-0.12007	-0.709303	0.554853	-0.434772	0.421537	-0.16047	-0.8925	35.9553	-85.3546	605.407
-0.500508	-0.840138	-0.20895	-0.72375	0.538493	-0.431521	0.475055	-0.064752	-0.87757	50.5642	-88.338	587.882
-0.372998	-0.879135	-0.296639	-0.773131	0.471253	-0.424486	0.512972	0.0710086	-0.855463	66.0506	-90.7632	570.675
-0.242405	-0.891646	-0.382371	-0.817994	0.399757	-0.413618	0.521656	0.212514	-0.826265	80.2041	-87.7701	543.798
-0.114613	-0.877661	-0.465377	-0.858009	0.323565	-0.398907	0.500685	0.353577	-0.790125	85.0707	-88.9842	522.871
0.00462226	-0.838493	-0.544893	-0.892531	0.242272	-0.380385	0.450962	0.488092	-0.747261	88.0006	-88.9671	502.669
0.0572792	-0.782377	-0.620165	-0.908012	0.217396	-0.358124	0.41501	0.583631	-0.697956	100.795	-83.3658	487.865
0.105715	-0.747298	-0.656026	-0.92173	0.173919	-0.346649	0.373145	0.641325	-0.670421	106.288	-73.9287	469.13
0.196515	-0.695993	-0.690634	-0.940216	0.0660661	-0.33411	0.278166	0.715003	-0.641401	112.11	-70.3258	460.287
0.260887	-0.600914	-0.75554	-0.952066	-0.0306756	-0.30435	0.159711	0.798725	-0.580113	111.391	-61.9437	447.506
0.320061	-0.529434	-0.785659	-0.946538	-0.143395	-0.288969	0.0403303	0.836145	-0.547024	124.107	-57.4752	431.33
0.364042	-0.45236	-0.814152	-0.927504	-0.255764	-0.272619	-0.0849087	0.854374	-0.512674	126.978	-45.7118	423.846
0.366666	-0.397995	-0.840926	-0.917289	-0.305593	-0.255331	-0.15536	0.864993	-0.477127	137.316	-40.8704	409.576
0.352484	-0.292697	-0.888866	-0.886678	-0.408199	-0.217199	-0.299261	0.864698	-0.403411	139.568	-37.1632	392.881
0.33608	-0.243223	-0.909886	-0.866549	-0.458328	-0.197556	-0.368976	0.854856	-0.364799	145.905	-31.9565	383.999
0.275409	-0.172692	-0.945689	-0.849727	-0.50378	-0.155467	-0.449572	0.846394	-0.285487	143.488	-27.3046	370.278
0.210992	-0.0961452	-0.972748	-0.788791	-0.604493	-0.111344	-0.577314	0.790787	-0.203382	138.643	-22.0583	364.264
0.172293	-0.0651409	-0.982889	-0.753049	-0.651945	-0.0887964	-0.635006	0.755463	-0.16138	138.351	-15.6696	357.719
0.130012	-0.0395801	-0.990722	-0.713456	-0.697608	-0.0657563	-0.688533	0.715386	-0.118936	136.098	-1.97128	351.965
0.0375778	-0.00621598	-0.999274	-0.621343	-0.78332	-0.018493	-0.782637	0.621587	-0.0332977	124.238	10.4199	349.213
-0.0111887	0.000365516	-0.999937	-0.515342	-0.856967	0.00545312	-0.856911	0.515371	0.00977671	116.858	23.8409	345.422
-0.0605918	-0.00198938	-0.998161	-0.458822	-0.888034	0.0296219	-0.88646	0.459773	0.0528948	108.633	35.9184	344.593
-0.15713	-0.0259141	-0.987238	-0.335469	-0.938813	0.0780366	-0.928854	0.34345	0.138822	89.2492	41.7669	345.248
-0.202783	-0.0471806	-0.978086	-0.270688	-0.957217	0.102295	-0.941067	0.2855	0.181336	75.0901	47.136	345.366
-0.291689	-0.0881817	-0.95244	-0.197211	-0.968803	0.150094	-0.935962	0.231612	0.265199	55.6807	58.8285	348.226
-0.373179	-0.139779	-0.917169	-0.118978	-0.973212	0.19673	-0.920099	0.182538	0.346552	36.598	71.349	351.929
-0.445468	-0.20055	-0.872547	-0.0368491	-0.969656	0.241682	-0.894539	0.139814	0.42456	10.2213	78.1641	358.132
-0.469919	-0.249129	-0.846824	0.0359723	-0.963954	0.263626	-0.881976	0.0934207	0.461942	-9.88068	88.0391	362.387
-0.523414	-0.322173	-0.788824	0.121471	-0.944521	0.305162	-0.843376	0.0639065	0.53351	-29.8639	98.4802	370.902
-0.533679	-0.377663	-0.756675	0.194028	-0.925559	0.325107	-0.823128	0.0266861	0.567229	-44.9721	106.666	377.532
-0.535199	-0.492291	-0.686449	0.335531	-0.869663	0.362083	-0.77523	-0.0365387	0.630622	-65.7585	113.594	387.323
-0.49019	-0.582334	-0.648537	0.455004	-0.805598	0.379451	-0.743427	-0.109084	0.659861	-89.4432	119.385	394.065
-0.446121	-0.691979	-0.567575	0.574905	-0.707608	0.410823	-0.685901	-0.143025	0.713501	-118.053	127.299	405.915
-0.4276	-0.765687	-0.480501	0.639436	-0.631923	0.437945	-0.638968	-0.119985	0.759818	-146.637	134.308	421.933
-0.397675	-0.831358	-0.3882	0.697719	-0.548769	0.460479	-0.595855	-0.0877333	0.798286	-173.303	140.994	441.782
-0.357673	-0.887146	-0.291621	0.748766	-0.459055	0.478141	-0.558051	-0.0473383	0.828456	-199.1	146.751	462.979
-0.247349	-0.938214	-0.242018	0.806577	-0.337783	0.485114	-0.536891	-0.0752137	0.840292	-211.005	149.229	475.255
-0.192074	-0.971222	-0.140837	0.835912	-0.237096	0.495012	-0.514158	-0.022648	0.857396	-233.145	153.136	498.215
-0.0704999	-0.996788	-0.0379823	0.862574	-0.0800428	0.49956	-0.500996	0.00245635	0.865446	-252.959	156.097	518.581
-0.00848354	-0.99782	-0.0654425	0.865859	-0.0400678	0.498682	-0.500217	-0.0524333	0.864311	-261.61	150.909	518.882
0.114239	-0.986535	-0.117038	0.867292	0.0415806	0.49606	-0.484514	-0.158176	0.860364	-277.176	139.67	520.364
0.173526	-0.970326	-0.168392	0.867785	0.0698037	0.492013	-0.465659	-0.231505	0.854147	-283.389	132.284	526.64
0.284453	-0.919963	-0.269731	0.867831	0.127537	0.480212	-0.407376	-0.370679	0.834651	-286.385	119.995	518.099
0.334804	-0.886492	-0.319436	0.867386	0.157488	0.472058	-0.368169	-0.435121	0.821658	-295.289	106.759	516.554
0.422402	-0.805192	-0.416224	0.864365	0.219596	0.452383	-0.272854	-0.550857	0.788738	-298.745	93.9444	508.827
0.503895	-0.729169	-0.463036	0.844748	0.304144	0.440338	-0.180252	-0.613033	0.769221	-302.407	84.4858	517.862
0.571467	-0.643989	-0.50863	0.816925	0.387647	0.42704	-0.0778408	-0.659552	0.747618	-301.394	68.4159	522.812
0.601593	-0.532291	-0.595611	0.796584	0.455302	0.397687	0.0594974	-0.713699	0.697921	-295.393	48.6757	522.136
0.606327	-0.418548	-0.676155	0.768842	0.525711	0.36402	0.203102	-0.740571	0.64055	-286.021	36.8584	522.538
0.566457	-0.342903	-0.749362	0.766586	0.552977	0.326439	0.302443	-0.759364	0.576102	-272.922	24.4057	519.254
0.513435	-0.270399	-0.814413	0.760118	0.583759	0.285388	0.398252	-0.765578	0.505258	-256.476	6.07127	528.572
0.448182	-0.203043	-0.870578	0.748592	0.617542	0.241355	0.488613	-0.759879	0.428767	-237.847	-12.7583	527.783
0.37194	-0.142664	-0.917228	0.731268	0.653663	0.194863	0.571758	-0.743217	0.347449	-216.305	-30.1204	540.051
0.339069	-0.0860479	-0.936818	0.65759	0.733805	0.170605	0.672762	-0.673889	0.305395	-204.272	-38.8498	555.114
0.247826	-0.0327283	-0.968252	0.58107	0.804729	0.121525	0.775203	-0.592739	0.21845	-177.901	-55.1292	563.757
0.19894	-0.00290122	-0.980007	0.487517	0.867776	0.0963962	0.850147	-0.496947	0.17405	-162.717	-63.1049	568.067
0.146645	0.0149541	-0.989076	0.386178	0.919675	0.0711614	0.910693	-0.392395	0.129091	-146.7	-70.7211	585.73
0.0422297	0.00932424	-0.999064	0.280145	0.959732	0.0207987	0.959028	-0.280761	0.037917	-122.145	-84.8142	597.26
-0.00856909	-0.00295885	-0.999959	0.166253	0.986074	-0.00434246	0.986046	-0.166283	-0.00795784	-104.834	-98.1411	615.914
-0.0567309	-0.0233058	-0.998117	0.1064	0.993893	-0.0292547	0.992704	-0.107859	-0.0539047	-78.6438	-104.191	627.891
-0.102269	-0.0490041	-0.993549	0.0452104	0.997525	-0.0538538	0.993729	-0.0504263	-0.0998003	-51.7141	-115.846	646.032
-0.144631	-0.0796942	-0.986271	-0.0169683	0.996804	-0.0780571	0.98934	0.00544593	-0.145521	-24.3025	-126.541	653.556
-0.183311	-0.114961	-0.97631	-0.0797729	0.991603	-0.101784	0.979813	0.0592249	-0.190943	-6.24971	-130.849	660.46
-0.258566	-0.183179	-0.948467	-0.148641	0.977707	-0.148305	0.954489	0.102634	-0.28003	18.819	-133.44	676.107
-0.273045	-0.243511	-0.930671	-0.265704	0.948889	-0.170324	0.92458	0.200777	-0.323792	36.0588	-140.653	694.999
-0.276304	-0.308031	-0.91037	-0.378374	0.90561	-0.191581	0.883453	0.291525	-0.366774	62.5896	-146.652	709.07
-0.288077	-0.359344	-0.887628	-0.437072	0.874082	-0.21201	0.852044	0.326882	-0.408862	88.2601	-148.713	717.805
-0.294797	-0.464473	-0.835081	-0.545956	0.799102	-0.25173	0.784236	0.381709	-0.489154	119.436	-148.254	730.29
-0.309731	-0.552798	-0.773615	-0.605013	0.742244	-0.288154	0.733503	0.378797	-0.564346	140.27	-145.881	743.338
-0.277665	-0.653742	-0.703934	-0.696777	0.641496	-0.320913	0.661365	0.401379	-0.633633	166.579	-143.277	757.643
-0.25388	-0.701161	-0.666272	-0.738441	0.585402	-0.334678	0.6247	0.407034	-0.666388	178.768	-143.27	776.735
-0.184818	-0.756867	-0.626892	-0.803352	0.483783	-0.347246	0.566099	0.439437	-0.697443	189.142	-140.991	790.919
-0.149741	-0.796419	-0.585914	-0.833418	0.420508	-0.358591	0.53197	0.434615	-0.726717	198.934	-137.677	804.813
-0.066365	-0.836809	-0.543458	-0.876699	0.308973	-0.368692	0.476439	0.451981	-0.754135	206.586	-133.675	822.45
0.0233535	-0.865913	-0.499649	-0.905569	0.193422	-0.377535	0.423556	0.461283	-0.779627	213.686	-128.46	832.052
0.117635	-0.882885	-0.454616	-0.919757	0.0757525	-0.385109	0.374445	0.463439	-0.803128	220.429	-123.142	841.605
0.219241	-0.906311	-0.361294	-0.914492	-0.0618213	-0.399853	0.340056	0.418064	-0.842368	228.51	-111.439	857.477
0.323084	-0.908681	-0.264416	-0.890472	-0.197291	-0.410044	0.320432	0.367934	-0.872896	232.901	-102.628	873.625
0.424787	-0.890125	-0.165024	-0.848388	-0.327807	-0.415667	0.3159	0.316574	-0.89442	234.874	-92.3463	892.731
0.475606	-0.877315	-0.0641712	-0.811563	-0.409477	-0.416766	0.339358	0.250295	-0.906746	234.221	-81.5614	911.551
0.562786	-0.824108	-0.0641717	-0.766793	-0.491497	-0.412868	0.308708	0.281563	-0.908527	230.759	-71.7947	916.104
0.596971	-0.785216	-0.164501	-0.766965	-0.498428	-0.404146	0.23535	0.36743	-0.899781	223.622	-72.5996	908.373
0.658478	-0.705195	-0.262882	-0.740845	-0.545867	-0.391381	0.132501	0.45247	-0.881881	214.946	-73.151	897.444
0.715043	-0.626095	-0.310996	-0.697277	-0.606801	-0.381573	0.0501885	0.489692	-0.87045	199.304	-63.9262	895.052
0.760231	-0.54199	-0.358185	-0.648595	-0.664662	-0.370875	-0.0370618	0.514268	-0.856829	188.915	-60.2468	890.954
0.775136	-0.443999	-0.449475	-0.610305	-0.710175	-0.350969	-0.163376	0.546366	-0.821458	174.972	-51.8766	878.984
0.752315	-0.383025	-0.536017	-0.603638	-0.726683	-0.327952	-0.263901	0.570283	-0.777903	159.088	-49.6155	868.526
0.71793	-0.322331	-0.616993	-0.594311	-0.745311	-0.30217	-0.362452	0.583622	-0.726645	131.993	-46.5116	857.403
0.716015	-0.241112	-0.655124	-0.530819	-0.797543	-0.286628	-0.45338	0.552983	-0.69904	108.051	-40.9039	851.88
0.661303	-0.187699	-0.726256	-0.514945	-0.817608	-0.257582	-0.545445	0.544322	-0.637341	87.9001	-36.9924	841.445
0.634028	-0.147544	-0.759104	-0.484095	-0.841222	-0.240827	-0.603043	0.52017	-0.604783	62.5444	-22.759	834.696
0.564371	-0.103316	-0.819031	-0.461792	-0.861896	-0.209485	-0.684276	0.496449	-0.534139	41.0391	-17.3542	823.257
0.489539	-0.0424919	-0.870945	-0.393208	-0.902253	-0.176994	-0.778292	0.429108	-0.458396	18.7508	-3.95527	812.017
0.44856	0.00323232	-0.893747	-0.310715	-0.937053	-0.159333	-0.838003	0.349171	-0.41932	-6.83501	10.1268	803.086
0.359744	0.0193565	-0.93285	-0.275814	-0.952899	-0.126137	-0.891353	0.30267	-0.337461	-29.5144	15.9151	794.694
0.311634	0.0458742	-0.949094	-0.18722	-0.976289	-0.108662	-0.931576	0.211552	-0.295656	-53.7738	23.6801	789.278
0.261613	0.0634273	-0.963086	-0.0963745	-0.991135	-0.0914538	-0.960349	0.116743	-0.253181	-77.5838	31.3753	779.869
0.166823	0.0569277	-0.984342	-0.00718203	-0.998235	-0.0589484	-0.985961	0.0169035	-0.16612	-98.6145	44.8443	770.663
0.120427	0.0472642	-0.991596	0.0412823	-0.99824	-0.0425672	-0.991863	-0.0358091	-0.122166	-111.925	58.3582	763.505
0.0322047	0.014335	-0.999379	0.0893514	-0.995935	-0.0114063	-0.995479	-0.0889286	-0.0333547	-137.691	65.4314	752.132
-0.0105123	-0.00525053	-0.999931	0.13913	-0.990267	0.00373711	-0.990218	-0.139081	0.0111405	-149.169	71.4516	747.994
-0.0511275	-0.028417	-0.998288	0.188881	-0.98183	0.0182749	-0.980668	-0.187623	0.055566	-159.603	81.8701	736.673
-0.0893521	-0.0549051	-0.994486	0.238399	-0.970634	0.0321687	-0.967048	-0.23421	0.0998175	-169.929	88.0208	729.123
-0.121152	-0.0897686	-0.988566	0.328665	-0.943355	0.0453841	-0.936644	-0.319409	0.143793	-181.425	96.5889	721.382
-0.180652	-0.159614	-0.970509	0.417956	-0.905677	0.0711521	-0.890324	-0.392776	0.230324	-197.389	101.419	710.72
-0.196908	-0.206376	-0.958455	0.50119	-0.861394	0.0825103	-0.842636	-0.464121	0.273049	-204.222	108.614	698.703
-0.232695	-0.289262	-0.928537	0.582374	-0.806089	0.105172	-0.778906	-0.516282	0.356031	-215.11	115.267	688.547
-0.253813	-0.376057	-0.891157	0.658147	-0.742306	0.125795	-0.708817	-0.554584	0.435907	-224.5	119.047	683.864
-0.258789	-0.420014	-0.869837	0.695739	-0.705727	0.133779	-0.670057	-0.570559	0.474854	-223.291	122.573	671.906
-0.240806	-0.474104	-0.846899	0.758072	-0.636764	0.140919	-0.606085	-0.608076	0.512742	-219.914	124.621	670.289
-0.229114	-0.55981	-0.796316	0.815908	-0.55659	0.156532	-0.53085	-0.613857	0.584276	-225.697	126.478	672.634
-0.203799	-0.641204	-0.739813	0.865559	-0.471114	0.16988	-0.457464	-0.60573	0.651012	-223.682	128.267	675.137
-0.165992	-0.716122	-0.67795	0.906519	-0.381422	0.180942	-0.388162	-0.58454	0.712491	-218.715	129.355	678.338
-0.113083	-0.755558	-0.645247	0.937248	-0.296686	0.18315	-0.329817	-0.584045	0.741695	-215.346	128.865	665.803
-0.0891532	-0.812077	-0.5767	0.951925	-0.239839	0.190568	-0.293071	-0.531985	0.794419	-214.935	128.986	670.72
-0.0608386	-0.861362	-0.504335	0.963478	-0.182689	0.195792	-0.260785	-0.474004	0.841018	-204.022	124.542	663.559
-0.0283521	-0.883811	-0.466983	0.971666	-0.134034	0.19468	-0.234652	-0.448232	0.86257	-188.41	117.619	657.067
0.0405358	-0.919773	-0.390353	0.97966	-0.0402557	0.196584	-0.196527	-0.390382	0.899433	-184.176	111.491	656.267
0.0764168	-0.933163	-0.351238	0.981041	0.00744545	0.193658	-0.1781	-0.359378	0.916039	-166.705	102.278	643.958
0.112782	-0.943431	-0.311798	0.980255	0.05435	0.190122	-0.162421	-0.327083	0.930933	-159.21	97.4907	637.681
0.184316	-0.944447	-0.272118	0.973047	0.136303	0.186013	-0.138589	-0.299068	0.944114	-151.596	87.2323	625.47
0.221	-0.947209	-0.232282	0.966605	0.181049	0.18137	-0.129741	-0.264608	0.955589	-143.98	76.1612	614.342
