#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
0.0346908	0.156926	-0.987001	-0.958021	0.286451	0.0118715	0.28459	0.945156	0.160276	12.3318	-152.312	916.143
0.0276059	0.161345	-0.986512	-0.933595	0.356876	0.0322423	0.357264	0.920113	0.160483	-6.91997	-152.024	924.677
0.0243068	0.166493	-0.985743	-0.91935	0.391043	0.0433777	0.39269	0.905188	0.16257	-16.048	-149.204	928.64
0.0162833	0.170672	-0.985193	-0.886854	0.457511	0.0646	0.461762	0.872671	0.158811	-35.6109	-146.688	932.277
0.0120138	0.171936	-0.985035	-0.868678	0.489686	0.0748788	0.495232	0.854778	0.15524	-54.5921	-142.422	943.043
0.00313628	0.172545	-0.984997	-0.828647	0.551817	0.0940252	0.559762	0.81592	0.14471	-71.7834	-136.974	946.387
-0.00138535	0.172098	-0.985079	-0.767653	0.63112	0.111339	0.640864	0.756353	0.131238	-80.3461	-130.382	949.008
-0.0104119	0.169472	-0.98548	-0.717173	0.685509	0.125463	0.696817	0.708066	0.114403	-87.2836	-126.537	951.838
-0.0146715	0.165451	-0.986109	-0.64267	0.753964	0.136063	0.766003	0.635739	0.0952688	-100.722	-117.084	953.765
-0.0189237	0.162468	-0.986532	-0.561434	0.814729	0.144944	0.827305	0.556616	0.0757975	-112.562	-112.224	958.34
-0.027417	0.157982	-0.987061	-0.55342	0.819899	0.146599	0.832451	0.550279	0.0649512	-123.582	-101.064	959.571
-0.0303291	0.149465	-0.988302	-0.465927	0.872649	0.146273	0.884303	0.464913	0.0431731	-132.684	-95.3238	961.293
-0.0325262	0.139551	-0.989681	-0.433325	0.890332	0.139784	0.900651	0.4334	0.0315118	-135.421	-82.7847	963.273
-0.0338792	0.128282	-0.991159	-0.339601	0.931242	0.132135	0.939959	0.341075	0.012015	-137.181	-76.3229	963.485
-0.0342564	0.115707	-0.992693	-0.305611	0.944484	0.120634	0.95154	0.30751	0.00300665	-139.955	-69.518	966.018
-0.0335264	0.101888	-0.994231	-0.271496	0.956454	0.107171	0.961855	0.273523	-0.00440431	-140.235	-62.5905	965.58
-0.0369329	0.0927786	-0.995002	-0.266392	0.958738	0.0992853	0.963157	0.268728	-0.0106934	-138.994	-55.5876	965.324
-0.0391368	0.0829954	-0.995781	-0.261977	0.960833	0.090379	0.96428	0.264409	-0.015861	-134.84	-40.884	964.271
-0.0357668	0.0649673	-0.997246	-0.258578	0.963301	0.0720299	0.965328	0.260442	-0.0176551	-131.661	-25.9844	962.572
-0.0296126	0.0465364	-0.998478	-0.255805	0.965298	0.0525766	0.966275	0.256972	-0.0166807	-123.523	-11.5372	959.64
-0.0253425	0.0371349	-0.998989	-0.222164	0.974111	0.041846	0.97468	0.223	-0.0164363	-118.565	-4.69218	958.691
-0.0136746	0.0187001	-0.999732	-0.188607	0.981829	0.020945	0.981957	0.188843	-0.00989914	-106.643	2.74037	957.447
-0.00713752	0.00911425	-0.999933	-0.154768	0.987899	0.0101093	0.987925	0.15483	-0.00564055	-99.8281	16.5726	955.911
0.00046927	-0.000523206	-1	-0.153959	0.988077	-0.000589217	0.988077	0.153959	0.000383122	-84.6599	23.7356	953.272
0.0190806	-0.0185808	-0.999645	-0.153548	0.987912	-0.0212935	0.987957	0.1539	0.0159969	-68.6848	30.6888	946.951
0.0398882	-0.0362714	-0.998546	-0.119505	0.991995	-0.0408072	0.992032	0.120959	0.0352342	-59.8507	37.3839	944.565
0.064743	-0.0511623	-0.99659	-0.0518128	0.997166	-0.0545578	0.996556	0.0551684	0.0619086	-51.2869	42.7814	935.985
0.0805171	-0.0549388	-0.995238	-0.052936	0.996835	-0.0593097	0.995347	0.0574594	0.077354	-42.4514	53.8645	926.691
0.11115	-0.064822	-0.991687	-0.0537611	0.996017	-0.0711306	0.992348	0.0612203	0.107222	-23.5695	59.5151	917.147
0.127696	-0.0684687	-0.989447	0.0475104	0.996891	-0.0628522	0.990675	-0.038983	0.130552	-3.58817	64.7356	906.852
0.163054	-0.0727725	-0.98393	0.0451828	0.996781	-0.0662354	0.985582	-0.0336567	0.165818	16.3658	68.5613	902.929
0.181762	-0.0732707	-0.980609	0.0773818	0.995193	-0.0600172	0.980293	-0.0649725	0.186558	26.2061	72.8162	895.117
0.203843	-0.0651186	-0.976836	0.139139	0.989584	-0.0369333	0.969066	-0.128387	0.21078	45.3706	76.5422	890.936
0.24188	-0.0674173	-0.967961	0.235269	0.971889	-0.00890019	0.941351	-0.225579	0.250942	63.7825	79.7135	882.3
0.262802	-0.0626559	-0.962813	0.263297	0.964672	0.00909047	0.92823	-0.255894	0.270015	72.4987	82.308	877.758
0.284228	-0.0563983	-0.957096	0.289994	0.956566	0.0297524	0.913848	-0.286009	0.288238	79.6892	83.7722	868.537
0.307701	-0.0367183	-0.950774	0.340782	0.937218	0.0740932	0.888362	-0.346805	0.300896	94.5323	85.1634	854.143
0.350641	-0.0143445	-0.9364	0.325059	0.939584	0.107327	0.878287	-0.342018	0.33412	106.99	86.7093	844.421
0.371567	0.0140402	-0.9283	0.309242	0.940916	0.13801	0.87539	-0.338349	0.345271	112.752	87.0079	834.479
0.390453	0.0459673	-0.919474	0.29172	0.941107	0.170927	0.873181	-0.334969	0.354049	117.572	86.5325	829.711
0.4068	0.0813523	-0.909888	0.272585	0.939842	0.2059	0.871901	-0.331782	0.360152	124.674	84.339	824.892
0.420103	0.12004	-0.899502	0.312049	0.911659	0.267402	0.852138	-0.393025	0.345532	129.789	82.6285	813.67
0.436102	0.14412	-0.888282	0.327194	0.89414	0.305707	0.838307	-0.42396	0.342781	132.855	78.0038	796.538
0.471911	0.177846	-0.863522	0.332336	0.87131	0.36107	0.816611	-0.457372	0.352077	133.439	75.5267	779.152
0.484871	0.206147	-0.849943	0.398958	0.812685	0.424706	0.778288	-0.545019	0.311804	132.388	72.0628	774.198
0.5165	0.245675	-0.820287	0.396787	0.780237	0.483519	0.758807	-0.575217	0.305512	129.187	64.0515	757.382
0.525474	0.277808	-0.804176	0.455756	0.706232	0.541778	0.718445	-0.651198	0.244494	126.657	55.7365	752.394
0.532546	0.311343	-0.787058	0.462291	0.67194	0.578604	0.709	-0.671984	0.213908	119.129	46.5369	740.417
0.522139	0.368995	-0.768904	0.440847	0.655001	0.613699	0.730085	-0.659406	0.179332	110.013	41.0871	728.418
0.505268	0.427402	-0.749688	0.473285	0.589183	0.654878	0.721599	-0.685705	0.0954123	104.83	29.3675	717.424
0.502451	0.464261	-0.729386	0.483444	0.548548	0.682186	0.716815	-0.695383	0.051174	98.8744	23.1383	706.455
0.474395	0.523179	-0.707978	0.47179	0.527882	0.706225	0.743211	-0.669047	0.00359367	84.1106	16.5832	700.512
0.464603	0.560636	-0.685443	0.536623	0.437483	0.721557	0.7044	-0.703062	-0.0975946	76.8306	2.91163	694.618
0.45199	0.598141	-0.661764	0.599903	0.345215	0.721764	0.660168	-0.723224	-0.202793	59.4562	-10.2326	688.787
0.418064	0.671856	-0.611418	0.590172	0.310795	0.745053	0.690594	-0.672322	-0.266578	41.0905	-17.4856	678.12
0.364074	0.724923	-0.584754	0.599224	0.298328	0.742921	0.713009	-0.620877	-0.325777	31.5253	-24.8723	661.919
0.33827	0.75855	-0.556934	0.624956	0.261389	0.735599	0.703565	-0.596891	-0.38564	22.6865	-32.3415	656.365
0.272688	0.804301	-0.527959	0.641259	0.257149	0.722953	0.717236	-0.535699	-0.445644	3.74076	-39.8413	640.704
0.200744	0.843722	-0.49783	0.709047	0.22552	0.668126	0.675983	-0.487107	-0.552967	-15.2518	-47.3197	635.965
0.164082	0.869139	-0.466556	0.783646	0.172422	0.5968	0.599147	-0.463538	-0.652806	-24.1701	-61.4803	620.508
0.125041	0.892122	-0.434147	0.812929	0.158733	0.560312	0.56878	-0.422993	-0.705384	-32.9006	-68.7606	605.917
0.0850828	0.926499	-0.366551	0.839716	0.131345	0.526902	0.536319	-0.352629	-0.766821	-41.3385	-82.9708	601.388
-0.00420007	0.943472	-0.331426	0.86059	0.172203	0.479304	0.509282	-0.283209	-0.812665	-59.0616	-89.8513	592.118
-0.096483	0.950529	-0.295272	0.906897	0.206199	0.36745	0.410157	-0.232329	-0.881927	-67.3547	-96.2541	587.679
-0.190545	0.947134	-0.258129	0.912482	0.267853	0.309242	0.362034	-0.176614	-0.915281	-81.95	-102.462	579.216
-0.285079	0.932907	-0.220034	0.908594	0.336128	0.24794	0.305265	-0.129239	-0.943457	-95.6652	-114.362	571.084
-0.335637	0.931265	-0.141748	0.928316	0.352546	0.11807	0.159928	-0.0919586	-0.982836	-107.241	-120.054	559.524
-0.429892	0.900789	-0.0614222	0.899973	0.43297	0.0508518	0.0724007	-0.0334175	-0.996816	-117.085	-125.427	555.976
-0.475176	0.879653	0.0204374	0.879533	0.475517	-0.0174801	-0.0250948	0.00966921	-0.999638	-125.282	-130.441	545.676
-0.517939	0.853174	0.0619126	0.839751	0.520909	-0.153208	-0.162964	-0.0273613	-0.986252	-128.344	-135.056	542.144
-0.599458	0.793642	0.103838	0.764527	0.606154	-0.219261	-0.236957	-0.0520507	-0.970125	-132.319	-138.618	538.79
-0.673479	0.724619	0.146128	0.67336	0.68294	-0.283158	-0.304978	-0.0923047	-0.947876	-133.375	-141.618	535.626
-0.73188	0.641119	0.230906	0.556232	0.757814	-0.341064	-0.393646	-0.12118	-0.91124	-133.222	-144.035	530.423
-0.745218	0.587727	0.315002	0.461784	0.795649	-0.392044	-0.481046	-0.146695	-0.864335	-130.971	-145.853	527.677
-0.789548	0.499382	0.356694	0.328044	0.834659	-0.442416	-0.518652	-0.232297	-0.822823	-129.069	-148.265	522.655
-0.78344	0.440022	0.438866	0.171459	0.831807	-0.527919	-0.597348	-0.338345	-0.727117	-126.208	-148.851	517.609
-0.785375	0.33826	0.518427	-0.00117794	0.836677	-0.547695	-0.619019	-0.430757	-0.656707	-117.924	-149.761	513.404
-0.767883	0.238392	0.59458	-0.177571	0.812589	-0.555128	-0.615487	-0.531853	-0.581642	-112.463	-148.436	510.851
-0.7314	0.144264	0.666515	-0.389462	0.713938	-0.581904	-0.559798	-0.685186	-0.465989	-106.971	-145.871	508.873
-0.677151	0.0596516	0.733422	-0.580545	0.569125	-0.582292	-0.452144	-0.820084	-0.350753	-92.6251	-142.085	508.677
-0.643865	0.0219833	0.764823	-0.687588	0.421872	-0.59097	-0.335649	-0.906389	-0.256513	-84.7238	-140.535	507.884
-0.56652	-0.0419622	0.822979	-0.79768	0.278541	-0.534902	-0.206788	-0.959507	-0.191272	-76.1916	-134.393	508.691
-0.518785	-0.0957915	0.849521	-0.854902	0.0557906	-0.515781	0.00201212	-0.993837	-0.110836	-68.1333	-127.134	510.095
-0.464845	-0.139639	0.874311	-0.870298	-0.109499	-0.480199	0.162791	-0.98413	-0.0706276	-58.6615	-119.557	511.094
-0.373085	-0.134806	0.917952	-0.868402	-0.297574	-0.396647	0.326628	-0.945134	-0.00604519	-49.8678	-115.551	514.974
-0.322466	-0.137067	0.936605	-0.841379	-0.411843	-0.349952	0.433701	-0.900887	0.0174805	-39.9221	-110.411	517.282
-0.221615	-0.124799	0.967115	-0.741415	-0.622641	-0.250243	0.633396	-0.772491	0.0454588	-19.9225	-99.7119	520.22
-0.172583	-0.110287	0.978801	-0.621985	-0.75833	-0.195114	0.763773	-0.642473	0.0622782	-9.99207	-94.078	524.529
-0.1199	-0.0970978	0.988026	-0.485401	-0.862408	-0.143658	0.866031	-0.496814	0.0562712	-0.253378	-87.7461	531.824
-0.076184	-0.0691467	0.994693	-0.3825	-0.919243	-0.0931976	0.920809	-0.38757	0.043583	9.17343	-81.1016	533.932
-0.0355852	-0.0361738	0.998712	-0.271673	-0.96136	-0.0445009	0.961731	-0.272907	0.0243827	18.1721	-74.1641	539.866
0.00123005	0.00157357	0.999998	-0.0351776	-0.99938	0.00161586	0.99938	-0.0351795	-0.00117394	35.0912	-59.905	542.668
0.0314487	0.0453474	0.998476	0.0857409	-0.99541	0.0425076	0.995821	0.0842735	-0.0351925	50.382	-52.3335	552.756
0.0844436	0.138052	0.986819	0.269931	-0.956494	0.110712	0.95917	0.257024	-0.118034	64.3129	-44.9165	563.661
0.0903248	0.195067	0.976622	0.493086	-0.860761	0.126321	0.865279	0.470149	-0.173933	76.7129	-37.4327	571.549
0.117433	0.297696	0.94741	0.647056	-0.746644	0.154408	0.753345	0.594895	-0.280306	82.0843	-21.8286	575.677
0.131785	0.400955	0.906569	0.777545	-0.609079	0.156352	0.614862	0.684294	-0.392028	90.9849	-13.666	580.117
0.120844	0.45587	0.881804	0.847598	-0.509762	0.147378	0.516696	0.729606	-0.447996	94.3357	-6.29312	589.431
0.0800962	0.561251	0.823761	0.948618	-0.296715	0.109924	0.306117	0.77263	-0.556179	96.6211	9.02812	599.218
0.0146208	0.612175	0.790587	0.995666	-0.0815415	0.0447266	0.0918461	0.786507	-0.610714	99.0047	23.1134	614.038
-0.0619069	0.653209	0.754643	0.990949	0.130461	-0.0316332	-0.119115	0.745854	-0.655373	99.0882	36.7204	619.142
-0.147815	0.682279	0.715993	0.937945	0.326332	-0.117329	-0.313702	0.65422	-0.688177	98.7633	44.2233	629.653
-0.24105	0.697602	0.674719	0.843264	0.494691	-0.210205	-0.480417	0.518297	-0.707508	95.3027	51.408	635.046
-0.339231	0.697761	0.630913	0.716066	0.626483	-0.307845	-0.610058	0.347345	-0.712166	92.1098	58.2158	641.256
-0.457414	0.70921	0.536465	0.619325	0.686979	-0.380127	-0.63813	0.15837	-0.753465	88.7992	69.9874	658.903
-0.575942	0.692737	0.434057	0.487866	0.717307	-0.497451	-0.655955	-0.0747416	-0.75109	84.5532	79.8754	670.355
-0.688117	0.648756	0.324978	0.371128	0.69954	-0.610661	-0.623506	-0.299597	-0.722137	78.4354	88.7903	676.163
-0.750747	0.626101	0.210657	0.319725	0.623443	-0.713509	-0.578061	-0.468313	-0.668228	64.5209	96.6701	687.915
-0.802176	0.589857	0.0926423	0.322005	0.558029	-0.764799	-0.502819	-0.583671	-0.637574	50.0961	100.826	694.798
-0.871573	0.489176	0.0326747	0.268454	0.531952	-0.803093	-0.410235	-0.691183	-0.594957	33.3575	107.154	700.766
-0.925158	0.378567	-0.0277626	0.211664	0.453794	-0.865604	-0.31509	-0.806696	-0.499959	16.4542	112.208	707.751
-0.943406	0.31963	-0.0884434	0.20493	0.352167	-0.913226	-0.260747	-0.879668	-0.397738	7.08447	115.478	720.751
-0.954375	0.258705	-0.149133	0.225837	0.298586	-0.927278	-0.195362	-0.91865	-0.343388	-11.4783	117.518	739.727
-0.94338	0.193734	-0.269262	0.304452	0.183416	-0.934702	-0.131696	-0.963756	-0.232013	-20.6265	118.154	746.681
-0.935336	0.131969	-0.328222	0.345392	0.140063	-0.927948	-0.0764884	-0.981309	-0.176587	-39.9467	117.7	759.51
-0.893952	0.0694935	-0.442743	0.446125	0.0438764	-0.893894	-0.0426939	-0.996617	-0.0702262	-49.9084	116.85	777.164
-0.833567	-0.0400406	-0.550965	0.54902	0.0504093	-0.834288	0.0611792	-0.997926	-0.0200365	-59.2411	115.383	782.982
-0.793428	-0.0884279	-0.602206	0.605676	-0.0168046	-0.795534	0.0602276	-0.995941	0.066892	-78.2894	113.051	789.55
-0.696187	-0.168433	-0.697821	0.71055	-0.0233024	-0.703261	0.102191	-0.985438	0.135903	-96.3065	107.342	795.193
-0.581556	-0.221661	-0.782726	0.795768	0.0448247	-0.60394	0.168955	-0.974093	0.150323	-104.925	100.371	806.964
-0.503753	-0.269547	-0.820717	0.829915	0.112652	-0.546397	0.239735	-0.956375	0.166952	-112.937	92.7848	817.788
-0.421725	-0.300348	-0.855534	0.867974	0.139163	-0.476712	0.262238	-0.943623	0.202006	-127.514	88.4663	834.161
-0.296449	-0.274393	-0.914782	0.915949	0.189577	-0.353692	0.270472	-0.942745	0.19513	-133.998	78.0647	839.747
-0.237079	-0.249504	-0.938904	0.944607	0.166582	-0.282787	0.226961	-0.953938	0.19619	-145.573	72.7888	850.044
-0.166843	-0.228247	-0.959201	0.955007	0.204525	-0.214782	0.245204	-0.951878	0.183854	-154.867	66.1811	855.108
-0.118021	-0.18547	-0.975537	0.960387	0.228428	-0.159617	0.252444	-0.955731	0.151164	-159.097	53.0548	864.49
-0.0659737	-0.14111	-0.987793	0.943918	0.312145	-0.107634	0.323523	-0.939497	0.112603	-164.259	46.6241	868.972
-0.00770173	-0.0242414	-0.999676	0.918659	0.394701	-0.0166487	0.394977	-0.91849	0.0192297	-168.02	32.1667	877.363
0.025418	0.102712	-0.994386	0.911344	0.406436	0.0652768	0.410859	-0.907888	-0.0832751	-169.255	24.187	885.193
0.0263887	0.2342	-0.97183	0.873656	0.467068	0.136281	0.485827	-0.852642	-0.192285	-168.718	17.0013	888.939
-0.00554494	0.299384	-0.954116	0.832875	0.529438	0.161288	0.553433	-0.793766	-0.252286	-166.023	2.32223	892.447
-0.0630505	0.41841	-0.906067	0.817994	0.541787	0.193269	0.571761	-0.728972	-0.376417	-164.103	-5.12029	898.966
-0.149643	0.518579	-0.841833	0.777489	0.587715	0.223834	0.610834	-0.621021	-0.491137	-161.155	-12.6141	904.974
-0.238491	0.54483	-0.803917	0.730246	0.646319	0.221387	0.640205	-0.534258	-0.552001	-152.272	-27.6004	912.612
-0.298079	0.574518	-0.762284	0.750147	0.634829	0.185125	0.590278	-0.516643	-0.620202	-147.381	-35.0408	916.892
-0.399779	0.570921	-0.717096	0.694954	0.69891	0.169006	0.597675	-0.430784	-0.676173	-140.645	-49.713	920.547
-0.532686	0.579346	-0.616931	0.638321	0.753672	0.156601	0.55569	-0.310381	-0.77128	-125.619	-56.8939	923.574
-0.624973	0.595075	-0.505266	0.644276	0.758668	0.0966007	0.440814	-0.265158	-0.85754	-117.421	-71.2178	925.972
-0.68794	0.5728	-0.44569	0.63106	0.775408	0.0224859	0.358471	-0.265788	-0.894905	-100.627	-78.1939	926.406
-0.747406	0.542211	-0.383916	0.592666	0.80528	-0.0164884	0.30022	-0.239857	-0.923221	-92.0541	-84.7472	926.507
-0.802259	0.503823	-0.320222	0.556829	0.824928	-0.097132	0.215223	-0.256234	-0.94235	-73.4031	-96.9019	927.77
-0.893999	0.40654	-0.18839	0.434341	0.889565	-0.141499	0.110061	-0.208325	-0.971847	-64.0245	-102.474	928.661
-0.950488	0.286297	-0.120861	0.304831	0.934568	-0.183468	0.0604263	-0.211226	-0.975568	-44.0537	-107.738	927.808
-0.974599	0.223397	0.0158502	0.211404	0.941021	-0.264173	-0.0739308	-0.254112	-0.964345	-34.3238	-112.539	927.654
-0.984027	0.156747	0.0843849	0.124699	0.945229	-0.301651	-0.127046	-0.28631	-0.949677	-24.5961	-121.149	926.747
-0.984238	0.0892982	0.152645	0.026342	0.927549	-0.372771	-0.174874	-0.362875	-0.915282	-5.37751	-124.928	925.026
-0.975177	0.0223153	0.2203	-0.0701336	0.912557	-0.402891	-0.210027	-0.40834	-0.88834	13.1179	-128.154	922.929
-0.934923	-0.0419475	0.352364	-0.208867	0.867806	-0.450875	-0.28687	-0.49513	-0.820093	30.6553	-133.457	918.002
-0.864138	-0.157687	0.477912	-0.407337	0.776836	-0.480211	-0.295536	-0.60964	-0.735525	47.0186	-137.574	914.735
-0.764185	-0.250166	0.594507	-0.590374	0.642511	-0.488506	-0.25977	-0.72429	-0.638689	54.5121	-139.576	908.181
-0.705471	-0.285387	0.648741	-0.679765	0.531504	-0.505394	-0.200576	-0.797532	-0.568957	68.5181	-140.296	903.779
-0.619564	-0.355315	0.699923	-0.782053	0.35591	-0.511587	-0.0673352	-0.864338	-0.498384	80.8948	-139.737	898.823
-0.483305	-0.372922	0.792051	-0.873248	0.141205	-0.466368	0.0620777	-0.917055	-0.393899	85.8093	-138.908	896.076
-0.414455	-0.367579	0.832534	-0.899779	0.0283203	-0.435426	0.136476	-0.929561	-0.342477	94.4843	-137.871	886.547
-0.321902	-0.375726	0.869028	-0.904877	-0.147933	-0.39914	0.278525	-0.914848	-0.292366	98.2579	-136.22	883.281
-0.234211	-0.364321	0.901341	-0.876627	-0.321699	-0.357819	0.420321	-0.873945	-0.244028	100.052	-133.966	876.253
-0.177944	-0.323618	0.929305	-0.847583	-0.429382	-0.311822	0.499938	-0.84315	-0.197887	102.417	-128.281	864.778
-0.0845233	-0.220969	0.971611	-0.752815	-0.624654	-0.207551	0.652783	-0.748986	-0.113551	102.579	-124.018	852.833
-0.049182	-0.16095	0.985736	-0.689076	-0.708965	-0.15014	0.723018	-0.686632	-0.0760387	101.055	-116.11	848.631
-0.0156863	-0.0979172	0.995071	-0.53492	-0.839978	-0.0910882	0.844757	-0.533712	-0.0392018	98.4459	-106.47	835.401
0.0008445	0.0402377	0.99919	-0.358113	-0.93291	0.0378713	0.933678	-0.357855	0.0136218	91.118	-101.513	830.794
-0.0208879	0.177678	0.983867	-0.198811	-0.965167	0.17008	0.979815	-0.192051	0.0554846	82.684	-90.6973	816.411
-0.058114	0.308664	0.949394	-0.0796316	-0.949404	0.303793	0.995129	-0.0579471	0.0797531	71.4349	-84.4879	811.814
-0.0958256	0.367251	0.925172	0.00876859	-0.929102	0.36972	0.995359	0.0435411	0.0858115	64.9282	-71.828	801.553
-0.193539	0.466005	0.863355	0.141038	-0.857638	0.494536	0.970902	0.217478	0.100262	50.3112	-65.3026	790.994
-0.285956	0.485637	0.826066	0.264888	-0.788411	0.555196	0.920903	0.377577	0.0968115	34.8743	-51.6816	774.748
-0.418339	0.527167	0.739654	0.341021	-0.663599	0.665838	0.841842	0.530783	0.0978344	26.2412	-44.6332	769.914
-0.556942	0.530673	0.638907	0.395991	-0.50653	0.76591	0.730074	0.679569	0.0719666	8.35006	-37.396	765.039
-0.691096	0.495891	0.525812	0.401887	-0.341011	0.849822	0.600727	0.798626	0.036379	-1.18305	-22.9887	747.818
-0.783692	0.411453	0.465331	0.403576	-0.232191	0.884994	0.472179	0.881359	0.0159141	-20.6537	-15.9842	736.176
-0.885872	0.317789	0.337995	0.32022	-0.10832	0.94113	0.335693	0.941954	-0.00580437	-40.559	-1.55212	718.518
-0.942174	0.265706	0.204228	0.210703	-0.00422406	0.977541	0.260601	0.964045	-0.0520053	-60.6536	13.4134	706.644
-0.988606	0.134968	0.0666423	0.0790526	0.0887774	0.992909	0.128094	0.986865	-0.0984355	-70.559	20.8278	700.671
-0.99999	-0.00357686	-0.00272933	-0.0032117	0.14266	0.989767	-0.00315089	0.989765	-0.14267	-89.9433	27.2938	695.673
-0.99473	-0.0729845	-0.0720108	-0.0828413	0.158287	0.983912	-0.0604119	0.984692	-0.163499	-108.662	34.4181	690.673
-0.967734	-0.208921	-0.140862	-0.174251	0.15108	0.973042	-0.182007	0.966192	-0.18261	-126.484	41.3226	685.676
-0.917945	-0.337219	-0.20895	-0.262428	0.12118	0.957312	-0.297503	0.933595	-0.199732	-143.19	47.9594	674.72
-0.847378	-0.453658	-0.275944	-0.350372	0.0872234	0.93254	-0.398985	0.886897	-0.23286	-151.635	53.2867	663.816
-0.758857	-0.554525	-0.341523	-0.41992	0.015785	0.907424	-0.497798	0.832017	-0.244834	-158.571	64.2177	647.11
-0.675717	-0.570114	-0.467308	-0.52235	-0.0770006	0.849248	-0.520151	0.817949	-0.245768	-170.76	68.796	630.564
-0.609791	-0.592036	-0.526924	-0.576179	-0.125369	0.807652	-0.544218	0.796101	-0.264669	-181.115	72.9637	624.841
-0.5136	-0.57348	-0.638229	-0.655575	-0.217613	0.723095	-0.553567	0.789788	-0.264193	-189.509	81.3552	619.973
-0.444448	-0.571999	-0.689408	-0.687189	-0.275995	0.67201	-0.574662	0.772427	-0.270406	-195.839	89.6541	608.943
-0.376303	-0.561107	-0.737262	-0.709732	-0.336927	0.618677	-0.595548	0.756068	-0.271449	-201.025	96.0918	604.167
-0.271964	-0.561395	-0.781582	-0.683705	-0.458827	0.567473	-0.677188	0.688704	-0.259044	-204.006	101.493	594.197
-0.190539	-0.475235	-0.85898	-0.696014	-0.551662	0.4596	-0.692285	0.685434	-0.225657	-204.853	103.351	578.897
-0.119853	-0.372225	-0.920371	-0.682457	-0.642399	0.348677	-0.721032	0.669904	-0.177034	-204.551	105.228	569.026
-0.063002	-0.255556	-0.964739	-0.664612	-0.710394	0.231583	-0.744528	0.655768	-0.125089	-199.923	106.494	559.509
-0.0201369	-0.196471	-0.980303	-0.580467	-0.796027	0.171462	-0.814035	0.572486	-0.0980155	-193.165	106.854	550.368
-0.00207254	-0.064015	-0.997947	-0.533681	-0.84388	0.0552405	-0.845683	0.5327	-0.0324147	-188.764	106.898	537.319
-0.000115074	0.00307614	-0.999995	-0.492156	-0.870503	-0.00262117	-0.870507	0.492154	0.00161411	-184.011	105.654	533.16
-0.0123153	0.0689062	-0.997547	-0.385192	-0.920958	-0.0588603	-0.922755	0.383522	0.0378839	-171.467	103.209	525.284
-0.0332934	0.13228	-0.990653	-0.339013	-0.933933	-0.113313	-0.940192	0.332071	0.0759384	-157.675	101.375	514.164
-0.0829466	0.253477	-0.963779	-0.296472	-0.9296	-0.218973	-0.951433	0.26757	0.152256	-142.006	98.9418	510.365
-0.145198	0.296365	-0.943973	-0.17935	-0.946162	-0.269465	-0.973011	0.130176	0.190534	-125.056	93.3557	500.288
-0.219479	0.324418	-0.920099	-0.0642191	-0.945853	-0.318179	-0.973501	-0.0107457	0.228428	-107.033	86.7554	493.855
-0.302381	0.335199	-0.892304	0.0401175	-0.930822	-0.363264	-0.952343	-0.145641	0.268015	-88.0741	79.1822	490.563
-0.406266	0.391805	-0.825492	0.0607166	-0.889835	-0.452226	-0.911736	-0.233845	0.33772	-78.1201	75.3032	488.139
-0.472931	0.39655	-0.786819	0.0896795	-0.866695	-0.49071	-0.876524	-0.302634	0.374324	-57.9234	70.2071	483.101
-0.565631	0.353725	-0.744943	0.173496	-0.832074	-0.526832	-0.806201	-0.427237	0.409277	-37.9235	65.555	476.702
-0.66899	0.35636	-0.652272	0.160814	-0.787387	-0.595114	-0.725666	-0.50302	0.469447	-27.4286	59.6167	474.263
-0.729123	0.325688	-0.601919	0.174914	-0.761616	-0.623976	-0.661653	-0.560239	0.498345	-7.90322	53.3176	469.498
-0.784754	0.287161	-0.549272	0.187234	-0.734964	-0.651745	-0.59085	-0.614302	0.523	1.55914	47.6954	465.58
-0.849618	0.183133	-0.494583	0.24445	-0.69422	-0.676981	-0.467327	-0.696076	0.545055	11.4237	41.8082	464.886
-0.889731	0.12821	-0.438111	0.247966	-0.67006	-0.699666	-0.383265	-0.731151	0.564381	20.8249	35.6881	463.499
-0.924927	0.00450837	-0.380118	0.292743	-0.62945	-0.719787	-0.24251	-0.777028	0.580876	37.5267	22.0848	463.404
-0.956964	-0.128261	-0.260327	0.284245	-0.595161	-0.751657	-0.0585281	-0.793305	0.606005	44.679	15.6022	463.019
-0.95437	-0.265365	-0.136962	0.270571	-0.574325	-0.77262	0.126366	-0.774424	0.619919	57.3454	1.51359	463.545
-0.940087	-0.332663	-0.0746448	0.263249	-0.569139	-0.778961	0.216648	-0.751942	0.622613	68.2174	-12.6833	465.951
-0.886906	-0.459236	0.0500021	0.251406	-0.57065	-0.781763	0.387547	-0.68078	0.621568	72.6892	-26.8967	468.313
-0.804255	-0.568471	0.173248	0.246714	-0.584595	-0.772904	0.540653	-0.578869	0.610413	76.1417	-33.6506	470.204
-0.741006	-0.604101	0.293211	0.210753	-0.623814	-0.752622	0.637569	-0.495902	0.589565	81.8479	-40.8994	471.885
-0.683414	-0.639936	0.351323	0.213118	-0.635167	-0.74239	0.698231	-0.432486	0.570464	84.0176	-47.5445	473.068
-0.62221	-0.668244	0.407804	0.217528	-0.647989	-0.729925	0.752021	-0.365458	0.548548	84.2093	-54.3734	477.564
